Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
8695fp2q2,"добавить во все Active здания тип здания","появилось новое поле в настройках здания.\nНе заполнив его, мы не можем сохнаить ни одного изменения в настройках.",Closed,1724153338832,"8/20/2024, 4:28:58 PM GMT+5",1724115600000,"8/20/2024, 6:00:00 AM GMT+5",1724115600000,"8/20/2024, 6:00:00 AM GMT+5",null,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/ef55a7ab-20a8-49d2-a897-e9049f1d60ce/image.png""},{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/44d91bd4-0594-4f52-9de5-8069064eb37f/image.png""},{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/9400e201-96d0-4dd1-9645-fc1a2ea07a11/image.png""}]","[Evgeniya Lukich]","[]",null,"General","","Management","","","{}","[{""text"":""Добавила 3 новые типа\nuniversity\nHospital\nbank\nimage.png\n\nв гуап заменила тип на university\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""8/20/2024, 10:25:21 PM GMT+5"",""resolved"":""N/A""},{""text"":""выбор типов не большой.\nДля Гуап выбрала Технопарк\nimage.png\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""8/20/2024, 4:32:40 PM GMT+5"",""resolved"":""N/A""}]","0", "2428884",40 m,2428884,40 m
8695byt45,"отправить письмо с пояснениями об инциденте 2-3 августа 2024","Паша писал в Rocket:\nразошли всем, кто писал на почту следующее письмо. Если есть предложение как сделать его лучше, дайте знать, оригинал тут\nhttps://docs.google.com/document/d/1xaB9xLqwwD0XpJg0d1HxhJcA0vYscfsl6YsQleSyo1U/edit",Closed,1723109578058,"8/8/2024, 2:32:58 PM GMT+5",1723078800000,"8/8/2024, 6:00:00 AM GMT+5",1723078800000,"8/8/2024, 6:00:00 AM GMT+5",null,"[{""title"":""Пояснения об инциденте 2-3 августа 2024.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/827e9bb8-c387-4150-b6c3-e99808d2a180/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.pdf""},{""title"":""Пояснения об инциденте 2-3 августа 2024.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/1f5eb71d-04e3-4b2b-9b01-0a940a628c40/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/c391f82d-a26a-40bd-a450-6425236e32b6/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/a72cffba-2df9-4cdf-b37d-4e2316e01011/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024 .html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/f6ac3407-02dd-44a2-b8d7-5da7aafd73d9/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024%20.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/9a719548-18b2-4fa6-87f1-26ecc94e9729/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/e2c2c9b4-1bd6-486e-968d-3fc162d8d372/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.html""},{""title"":""Пояснения об инциденте 2-3 августа 2024.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/fb107c36-b2cb-4778-bbf6-368478f8b87e/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%D0%B1%20%D0%B8%D0%BD%D1%86%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B5%202-3%20%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0%202024.pdf""}]","[Evgeniya Lukich]","[]",null,"General","","Management","","","{}","[{""text"":""отправила:\nОхотный\nГуап (Юлия)\nГалерея\nТройка (Дарья)\nСеребряный (Дарья)\nВодный\n\n+ Паша сам отправлял письмо казахам\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""8/8/2024, 2:36:19 PM GMT+5"",""resolved"":""N/A""}]","0", "1860000",31 m,1860000,31 m
861mhnvfv,"Отредактировать карточку объекта","CRM Russia\nИзменить тип поля Groos building Area (GLA) - должен быть тип number\nДобавить поле Количество зданий - тип number",Closed,1679387125806,"3/21/2023, 1:25:25 PM GMT+5",1679491800000,"3/22/2023, 6:30:00 PM GMT+5",1679446800000,"3/22/2023, 6:00:00 AM GMT+5",null,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/8170f848-0fd8-458e-bc53-5fcb5bfee44a/image.png""}]","[Denis Kuznetcov]","[]",null,"General","","Management","","","{}","[{""text"":""c GLA разобрались.\nкол-во зданий - думаем как это сделать. сегодня решили что попробуем сделать сабтасками\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""3/22/2023, 12:49:42 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maxim Tokarevskikh в настройках обратная логика. Нужно создать поле нужного типа и как-то его назвать заново. Например Groos building Area (GLA). Но это будет новое поле. К полю Groos building Area (GLA)с типом текст привязано девять досок, могу  только удалить.\n"",""by"":""79122255855a@gmail.com"",""assigned"":false,""date"":""3/21/2023, 10:01:43 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
g75abd,"Оформить описание структутры папок в ClickUp","null",Closed,1616658928982,"3/25/2021, 12:55:28 PM GMT+5",,"",,"",null,"[]","[Denis Kuznetcov]","[]",null,"General","","Management","","","{}","[{""text"":""https://docs.google.com/document/d/1OWWmtHisyIMNuBzq2F8UCUlbLhmQ1wX1D-4m61bKDbI/edit\n"",""by"":""79122255855a@gmail.com"",""assigned"":false,""date"":""9/22/2021, 3:51:36 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
2je5bcm,"Оформить доску ЦМТ","Отредактировать шаблоны задач.",Closed,1654067857309,"6/1/2022, 12:17:37 PM GMT+5",1654650000000,"6/8/2022, 6:00:00 AM GMT+5",,"",null,"[]","[Denis Kuznetcov]","[]",null,"General","","Management","","","{}","[]","0", "",,NaN,
kb8e2n,"Подписать приказ об установлении срок выплаты ЗП","Приказ тут https://drive.google.com/file/d/1zNok1zVhQTSMTDOqwwG_BDSSAu3fpnb8/view?usp=sharing\nНеобходимые кадровые документы",Closed,1621868741958,"5/24/2021, 8:05:41 PM GMT+5",1678582800000,"3/12/2023, 6:00:00 AM GMT+5",1678150800000,"3/7/2023, 6:00:00 AM GMT+5",null,"[]","[]","[]",3,"General","","Management","7200000","2 h ","{}","[{""text"":""@Pavel Shershniov, насколько актуально согласно названию? Максим Токаревских в комментариях выше написал о том, что \""достаточно подписать Положение об оплате труда\"" и \""задачу можно закрыть\"". Положение об оплате труда и премировании было сделано (с соотношением з/п 40/60) и подписано: \nhttps://drive.google.com/file/d/1WwPjDBDuOeKlbhGCoanbzi40WV89woAR/view?usp=share_linkПеречень необходимых кадровых документов в описании задачи.\n\n"",""by"":""elena.petrova@tangovision.ru"",""assigned"":false,""date"":""3/20/2023, 8:16:51 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Pavel Shershniov \nЗапросила доступ к приказу.\n"",""by"":""elena.petrova@tangovision.ru"",""assigned"":false,""date"":""3/14/2023, 12:22:32 AM GMT+5"",""resolved"":""N/A""},{""text"":""@Petrova Elena надо проанализировать какие приказы у нас должны быть и какие есть, для соблюдения всех законов.\nПриготовь список приказов, которые должны быть в каждой компании и попробуем понять каких не хватает и их надо будет сделать, подписать и положить в архив\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""3/7/2023, 2:32:10 AM GMT+5"",""resolved"":""N/A""},{""text"":""ещё актуально?\n"",""by"":""pavel@tango.vision"",""assigned"":""maxim.tokarevskikh@tango.vision"",""date"":""10/25/2022, 4:15:12 AM GMT+5"",""resolved"":true},{""text"":""@Maria Udintseva почему ворд опять с нестандартными шрифтами ???? ААА!!!!\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""5/25/2021, 4:06:11 AM GMT+5"",""resolved"":""N/A""}]","0", "5963320",1 h 39 m,5963320,1 h 39 m
29g7h63,"Сделать  view Workload на персональных досках","null",Closed,1648450035329,"3/28/2022, 11:47:15 AM GMT+5",,"",1648508400000,"3/29/2022, 4:00:00 AM GMT+5",null,"[]","[Denis Kuznetcov]","[]",null,"General","","Management","3600000","1 h ","{}","[{""text"":""@Maxim Tokarevskikh по задаче вот какая сложность: нужно убедиться, что workload на персональной доске могут отражать линк из домашней задачи проекта.\n"",""by"":""79122255855a@gmail.com"",""assigned"":false,""date"":""3/30/2022, 11:25:27 AM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
jf4tzv,"Сделать Скриншоты оплаты с онлайн-конференций на 1,2 кв","ООО Виадук Рус: мероприятие ""Digital Twins Day 2021"" 03 марта 2021 на сумму 4500\nООО ИТЗ: мероприятие ??? (без названия) от 04.04.2021 на сумму 5000\nCOLLISION: мероприятие??? (без названия) от 03.02.2021 на сумму 11 090,97\n\n",Closed,1620387333639,"5/7/2021, 4:35:33 PM GMT+5",,"",,"",null,"[]","[Pavel Shershniov]","[]",null,"General","","Management","","","{}","[{""text"":""@Pavel добавила в описании задачи\n"",""by"":""mariya@tango.vision"",""assigned"":false,""date"":""5/18/2021, 4:10:04 PM GMT+5"",""resolved"":""N/A""},{""text"":""задача не конкретная\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""5/8/2021, 9:47:54 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
jf4tfr,"Найти проводки по взносу в уставной капитал","null",Closed,1620387230709,"5/7/2021, 4:33:50 PM GMT+5",,"",,"",null,"[{""title"":""Платежное_поручение_№33_от_18.09.2019_на_сумму_500.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/b65babec-3cad-47fe-bfbe-40e9e5262ece/%D0%9F%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%BE%D0%B5_%D0%BF%D0%BE%D1%80%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%E2%84%9633_%D0%BE%D1%82_18.09.2019_%D0%BD%D0%B0_%D1%81%D1%83%D0%BC%D0%BC%D1%83_500.pdf""},{""title"":""Платежное_поручение_№157946_от_03.09.2019_на_сумму_500.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/89e58d03-c4cd-415c-8d34-9b27e496b32b/%D0%9F%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%BE%D0%B5_%D0%BF%D0%BE%D1%80%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%E2%84%96157946_%D0%BE%D1%82_03.09.2019_%D0%BD%D0%B0_%D1%81%D1%83%D0%BC%D0%BC%D1%83_500.pdf""},{""title"":""Платежное_поручение_№151788_от_03.09.2019_на_сумму_9000.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/489e2b79-247a-4a48-9d29-1a3493ffd11c/%D0%9F%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%BE%D0%B5_%D0%BF%D0%BE%D1%80%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%E2%84%96151788_%D0%BE%D1%82_03.09.2019_%D0%BD%D0%B0_%D1%81%D1%83%D0%BC%D0%BC%D1%83_9000.pdf""},{""title"":""image_picker_0250C5CF-BEBD-4EDD-BF6B-213F3552FD31-54342-000025C9656444C0.jpg"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/e1dead5a-d31e-4b60-857f-fbff9a767127/image_picker_0250C5CF-BEBD-4EDD-BF6B-213F3552FD31-54342-000025C9656444C0.jpg""}]","[]","[]",null,"General","","Management","","","{}","[{""text"":""Отправил Светлане документы. Жду подтверждения для закрытия.\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""5/31/2022, 12:02:51 AM GMT+5"",""resolved"":""N/A""},{""text"":""уточни у Светланы, это ещё актуально?\n"",""by"":""pavel@tango.vision"",""assigned"":""maxim.tokarevskikh@tango.vision"",""date"":""4/14/2022, 7:51:25 AM GMT+5"",""resolved"":true},{""text"":""Приложила чек перевода 500 руб. в уставной капитал от себя. @Pavel найди, пожалуйста, у себя в приложении банка переводы (29.01.2021) от остальных участников ООО или если была наличка, то нужны расписки (готовили на сделку форму для расписки)\n"",""by"":""mariya@tango.vision"",""assigned"":false,""date"":""5/14/2021, 5:17:24 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
kbcrr7,"Подготовить приказ о размере представительских расходов и дата до которого перечислять","https://docs.google.com/document/d/12qdPH9NOjluY4vxE2M7xOp8WXDSwRTM7WcLKetd8rlY/edit\n",Closed,1621931755591,"5/25/2021, 1:35:55 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General","","Management","","","{}","[{""text"":""@Pavel Shershniov какой контекст этой задачи?\nпочему оплата СааС в представительские?\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""9/15/2022, 5:03:56 PM GMT+5"",""resolved"":""N/A""},{""text"":""Я всё таки настаиваю разделить на 2 приказа, потому что даже обозначенная тут сумма не достаточна\nПусть на SaaS будет отдельный приказ на 10тр\nhttps://docs.google.com/document/d/1aquPTBn1_MtbLZA3jPXOcVmzZOKR0tssV9J-HdRcd3c/edit\n\nЕсли ок, печатаю и подписываю оба\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""6/21/2021, 12:53:52 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maria Udintseva каким образом оплата SaaS представительские расходы?! Надо отдельный приказ наверное\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""6/14/2021, 1:35:35 AM GMT+5"",""resolved"":""N/A""},{""text"":""@Pavel Согласуй, пожалуйста\n"",""by"":""mariya@tango.vision"",""assigned"":false,""date"":""6/10/2021, 3:04:17 PM GMT+5"",""resolved"":""N/A""},{""text"":""https://docs.google.com/document/d/12qdPH9NOjluY4vxE2M7xOp8WXDSwRTM7WcLKetd8rlY/edit\n"",""by"":""mariya@tango.vision"",""assigned"":false,""date"":""6/9/2021, 5:01:49 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
mnakdx,"Заключить договор со СДЭК","null",Closed,1623929105083,"6/17/2021, 4:25:05 PM GMT+5",,"",,"",null,"[]","[Pavel Shershniov]","[]",null,"General","","Management","3600000","1 h ","{}","[]","0", "",,NaN,
86946dup9,"проверить срок годности баннеров (все здания в support)","если баннеров нет - запросить\nесли есть и у них истекает срок - проинформировать клиентов или перенести сроки (если постоянный)",Closed,1711640742059,"3/28/2024, 8:45:42 PM GMT+5",1711587600000,"3/28/2024, 6:00:00 AM GMT+5",1711587600000,"3/28/2024, 6:00:00 AM GMT+5",null,"[]","[Evgeniya Lukich]","[]",null,"General","","Management","","","{}","[{""text"":""проверила.\nперенесла сроки у постоянных\n! у Пушкино баннеров нет вообще. там срок вышел в прошлом году. обновоять не просили.\nзаодно проверила акции в Волгограде. Написала письмо Артёму.\nРаньше Елизавета присылала мне акции, для размещения на терминалах, почти каждый день и по несколько штук в день.\nС тех пор, как она ушла, ни одной акции добавлено не было. После этих выходных, у нас останется одна активная акция, срок котоорй истечёт 14 мая.\n\nСкажите, так задумано (больше не будете присылать акции) или просто упустили этот момент?\n\n+ удалила не нужные здания (copy, test и очень старые, задвоенные)\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""3/28/2024, 8:50:03 PM GMT+5"",""resolved"":""N/A""}]","0", "5400000",1 h 30 m,5400000,1 h 30 m
86943rj06,"проинформировать всех клиентов о временной неработоспособности платформы","в 8:40 Паша сообщил\nУ нас проблемы в Яндексе, они решают, но есть вероятность что день начнётся и что-то будет не работать. Мне кажется если через полтора часа проблему ещё не решат, стоит оповестить всех клиентов. Буду держать в курсе\n\nСпустя полтора часа ничего не изменилось, к тому же пришла претензия от Оз Молла (не работает карта на терминалах), было принято решение сделать рассылку письма\nhttps://docs.google.com/document/d/1FI9Y4_geZyVjZ-bMvTguPS95wmeb0Ub72QLyAslxIhQ/edit\n\nУважаемые клиенты,\nМы столкнулись с непредвиденной проблемой в дата-центре Яндекс Облака, которая коснулась работоспособности нашей платформы. Мы активно сотрудничаем с командой Яндекса для ее скорейшего устранения. Наша главная цель — восстановить полноценную работу сервиса и минимизировать любые неудобства для вас.\nЧто произошло?\nИз-за нехватки места на вторичном сервере баз данных, ночной процесс бэкапа не был завершен корректно и весь кластер завис в этом процессе.\nЧто мы делаем?\nНаша инженерная команда работает совместно с экспертами Яндекса, чтобы как можно скорее устранить проблему. Мы прилагаем все усилия, чтобы восстановить полную функциональность нашей платформы. Мы понимаем, как это важно для вашего бизнеса, и приносим свои извинения за доставленные неудобства.\nОжидаемые сроки:\nНа данный момент мы ожидаем, что проблема будет решена в течение нескольких часов. Мы обязуемся держать вас в курсе всех обновлений.\nКак это влияет на вас:\nЕсли у вас в сайт интегрирована карта, она в данный момент не работает. Терминалы должны работать в оффлайн режиме.\nЧто дальше?\nМы будем регулярно информировать вас о прогрессе и ожидаем, что сможем полностью восстановить работу сервиса. Пожалуйста, следите за нашими обновлениями.\nМы искренне благодарим вас за понимание и терпение в этот сложный период. Ваша поддержка и доверие крайне важны для нас.\nЕсли у вас есть вопросы или вам нужна дополнительная помощь, не стесняйтесь обращаться в нашу службу поддержки",Closed,1710839467413,"3/19/2024, 2:11:07 PM GMT+5",1710810000000,"3/19/2024, 6:00:00 AM GMT+5",1710810000000,"3/19/2024, 6:00:00 AM GMT+5",null,"[]","[Evgeniya Lukich]","[]",null,"General","","Management","","","{}","[{""text"":""отправила всем, кто в поддержке (лично именные письма) + Архитектор\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""3/19/2024, 2:14:23 PM GMT+5"",""resolved"":""N/A""}]","0", "2100000",35 m,2100000,35 m
86943hvk1,"проверить с картой от Острова Мечты в иллюстраторе","https://drive.google.com/drive/folders/1kO8eZ5JiEaq6B7C7U1LvUn7Vge2vQ2Kq",Closed,1710777099499,"3/18/2024, 8:51:39 PM GMT+5",,"",,"",null,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/9d3290bb-343e-4f05-978e-427be408ad32/image.png""}]","[Evgeniya Lukich]","[]",null,"General","","Management","","","{}","[{""text"":""image.pngкартинка в формате jpg отдельно, надписи отдельно.\nвекторных объектов нет\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""3/18/2024, 8:53:12 PM GMT+5"",""resolved"":""N/A""}]","0", "2880000",48 m,2880000,48 m
